Date,SBIN.NS,HDFCBANK.NS,AXISBANK.NS,ICICIBANK.NS,INDUSINDBK.NS
2022-07-04,456.7652587890625,1322.224365234375,651.51123046875,698.1290283203125,807.4276733398438
2022-07-05,455.51104736328125,1319.2493896484375,645.686767578125,697.4989624023438,799.71240234375
2022-07-06,463.03619384765625,1337.4395751953125,655.095703125,703.8005981445312,811.84326171875
2022-07-07,469.5965576171875,1361.3843994140625,656.2923583984375,719.3609008789062,835.5711669921875
2022-07-08,471.3330993652344,1362.6522216796875,667.26123046875,732.6428833007812,823.5374145507812
2022-07-11,470.9954528808594,1371.4791259765625,677.9310302734375,746.0217895507812,832.9993896484375
2022-07-12,467.8599853515625,1357.48291015625,674.2913818359375,736.7147827148438,822.0330810546875
2022-07-13,469.3553466796875,1324.3699951171875,677.9808959960938,730.2191772460938,794.8600463867188
2022-07-14,462.45733642578125,1317.7376708984375,666.36376953125,729.443603515625,796.655517578125
2022-07-15,462.21612548828125,1328.4664306640625,660.330810546875,728.2801513671875,790.9782104492188
2022-07-18,473.02142333984375,1314.3240966796875,682.56787109375,748.445556640625,825.9150390625
2022-07-19,480.40185546875,1314.8116455078125,698.6224365234375,756.8316650390625,842.4614868164062
2022-07-20,490.6765441894531,1331.3924560546875,703.7080688476562,759.2068481445312,853.3306884765625
2022-07-21,494.00494384765625,1327.198486328125,713.5302734375,762.0183715820312,920.0986938476562
2022-07-22,495.5968017578125,1358.1656494140625,728.6873779296875,775.6397094726562,914.6156005859375
2022-07-25,499.55230712890625,1362.1644287109375,725.2969360351562,776.4638061523438,933.63671875
2022-07-26,496.0791931152344,1359.3848876953125,704.4559326171875,772.0040893554688,933.199951171875
2022-07-27,509.5858154296875,1369.7723388671875,716.920654296875,776.0759887695312,950.8624877929688
2022-07-28,513.6860961914062,1381.915283203125,723.8510131835938,789.7457275390625,987.6431884765625
2022-07-29,509.7304992675781,1398.83740234375,722.704345703125,793.6237182617188,1012.68115234375
2022-08-01,514.9402465820312,1410.4927978515625,728.7371826171875,798.2772827148438,1009.4301147460938
2022-08-02,522.9959716796875,1394.98486328125,728.3882446289062,792.7996826171875,1035.7298583984375
2022-08-03,521.7899780273438,1398.252197265625,728.4380493164062,799.6345825195312,1027.0440673828125
2022-08-04,514.4578857421875,1396.59423828125,719.5631103515625,795.223388671875,1019.1832275390625
2022-08-05,512.3353881835938,1391.86376953125,726.4436645507812,812.625732421875,1005.6939086914062
2022-08-08,502.0606994628906,1426.000732421875,743.445556640625,816.2831420898438,1019.1832275390625
2022-08-10,496.5615539550781,1430.14599609375,736.9140625,827.791748046875,1031.702392578125
2022-08-11,506.2574157714844,1449.067626953125,756.7080688476562,838.4713745117188,1055.7681884765625
2022-08-12,511.9977111816406,1448.53125,758.4031982421875,852.8084106445312,1056.990966796875
2022-08-16,507.4151306152344,1465.112060546875,762.4917602539062,857.5386352539062,1060.9041748046875
2022-08-17,509.5376281738281,1472.6710205078125,769.920654296875,861.4398193359375,1064.9639892578125
2022-08-18,513.5895385742188,1474.426513671875,762.8905639648438,863.244140625,1081.1058349609375
2022-08-19,502.0124206542969,1456.2364501953125,755.3618774414062,848.9072265625,1040.2135009765625
2022-08-22,493.2813720703125,1434.09619140625,739.7559814453125,831.205322265625,1034.245849609375
2022-08-23,503.5078430175781,1429.658447265625,744.94140625,842.567626953125,1047.795166015625
2022-08-24,500.99945068359375,1436.5345458984375,748.0325927734375,851.7355346679688,1077.975341796875
2022-08-25,502.0606994628906,1428.7318115234375,741.2517700195312,850.8089599609375,1066.2847900390625
2022-08-26,505.3408508300781,1428.9755859375,742.7974243164062,849.345947265625,1046.5234375
2022-08-29,496.7062683105469,1403.9093017578125,726.6431884765625,834.7164306640625,1036.202392578125
